Index	UTC		Latitude		Longtitude	velocity	Satellites Used	True Heading	Fix Position
465	12653.174630	3735.043980	12653.174630	0.142	04		f		1
466	12653.174620	3735.043960	12653.174620	0.204	04		f		1
467	12653.174680	3735.043990	12653.174680	0.126	04		f		1
468	12653.174650	3735.043970	12653.174650	0.238	04		f		1
469	12653.174610	3735.043950	12653.174610	0.100	04		f		1
470	12653.174610	3735.043960	12653.174610	0.135	04		f		1
471	12653.174630	3735.043950	12653.174630	0.159	04		f		1
472	12653.174630	3735.043950	12653.174630	0.058	04		f		1
473	12653.174640	3735.043950	12653.174640	0.014	04		f		1
474	12653.174640	3735.043950	12653.174640	0.169	04		f		1
475	12653.174620	3735.043950	12653.174620	0.154	04		f		1
476	12653.174620	3735.043930	12653.174620	0.124	04		f		1
477	12653.174640	3735.043940	12653.174640	0.034	04		f		1
478	12653.174620	3735.043920	12653.174620	0.093	04		f		1
479	12653.174610	3735.043920	12653.174610	0.110	04		f		1
480	12653.174620	3735.043930	12653.174620	0.053	04		f		1
481	12653.174620	3735.043930	12653.174620	0.135	04		f		1
482	12653.174630	3735.043920	12653.174630	0.095	04		f		1
483	12653.174640	3735.043930	12653.174640	0.112	04		f		1
484	12653.174620	3735.043920	12653.174620	0.287	04		f		1
485	12653.174620	3735.043910	12653.174620	0.086	04		f		1
486	12653.174620	3735.043920	12653.174620	0.046	04		f		1
487	12653.174610	3735.043900	12653.174610	0.207	04		f		1
488	12653.174620	3735.043900	12653.174620	0.070	04		f		1
489	12653.174610	3735.043900	12653.174610	0.059	04		f		1
490	12653.174640	3735.043910	12653.174640	0.125	04		f		1
491	12653.174620	3735.043890	12653.174620	0.158	04		f		1
492	12653.174620	3735.043880	12653.174620	0.138	04		f		1
493	12653.174590	3735.043870	12653.174590	0.055	04		f		1
494	12653.174630	3735.043890	12653.174630	0.102	04		f		1
495	12653.174630	3735.043890	12653.174630	0.141	04		f		1
496	12653.174620	3735.043870	12653.174620	0.234	04		f		1
497	12653.174570	3735.043860	12653.174570	0.071	04		f		1
498	12653.174590	3735.043860	12653.174590	0.135	04		f		1
499	12653.174600	3735.043850	12653.174600	0.080	04		f		1
500	12653.174580	3735.043840	12653.174580	0.167	04		f		1
501	12653.174600	3735.043860	12653.174600	0.017	04		f		1
502	12653.174570	3735.043830	12653.174570	0.142	04		f		1
503	12653.174590	3735.043840	12653.174590	0.073	04		f		1
504	12653.174580	3735.043830	12653.174580	0.135	04		f		1
505	12653.174580	3735.043820	12653.174580	0.142	04		f		1
506	12653.174560	3735.043800	12653.174560	0.065	04		f		1
507	12653.174550	3735.043800	12653.174550	0.012	04		f		1
508	12653.174560	3735.043810	12653.174560	0.066	04		f		1
509	12653.174550	3735.043790	12653.174550	0.113	04		f		1
510	12653.174520	3735.043780	12653.174520	0.120	04		f		1
511	12653.174540	3735.043790	12653.174540	0.093	04		f		1
512	12653.174510	3735.043770	12653.174510	0.066	04		f		1
513	12653.174500	3735.043770	12653.174500	0.060	04		f		1
514	12653.174520	3735.043760	12653.174520	0.063	04		f		1
515	12653.174490	3735.043750	12653.174490	0.115	04		f		1
516	12653.174510	3735.043760	12653.174510	0.050	04		f		1
517	12653.174500	3735.043750	12653.174500	0.065	04		f		1
518	12653.174520	3735.043760	12653.174520	0.034	04		f		1
519	12653.174530	3735.043750	12653.174530	0.087	04		f		1
520	12653.174510	3735.043740	12653.174510	0.158	04		f		1
521	12653.174510	3735.043730	12653.174510	0.068	04		f		1
522	12653.174530	3735.043740	12653.174530	0.041	04		f		1
523	12653.174500	3735.043730	12653.174500	0.074	04		f		1
524	12653.174500	3735.043720	12653.174500	0.099	04		f		1
525	12653.174510	3735.043730	12653.174510	0.106	04		f		1
526	12653.174480	3735.043700	12653.174480	0.048	04		f		1
527	12653.174510	3735.043720	12653.174510	0.052	04		f		1
528	12653.174470	3735.043690	12653.174470	0.074	04		f		1
529	12653.174500	3735.043700	12653.174500	0.100	04		f		1
530	12653.174490	3735.043700	12653.174490	0.160	04		f		1
531	12653.174490	3735.043690	12653.174490	0.147	04		f		1
532	12653.174480	3735.043690	12653.174480	0.057	04		f		1
533	12653.174470	3735.043680	12653.174470	0.081	04		f		1
534	12653.174440	3735.043660	12653.174440	0.076	04		f		1
535	12653.174470	3735.043660	12653.174470	0.092	04		f		1
536	12653.174420	3735.043650	12653.174420	0.071	04		f		1
537	12653.174470	3735.043670	12653.174470	0.086	04		f		1
538	12653.174430	3735.043650	12653.174430	0.202	04		f		1
539	12653.174430	3735.043630	12653.174430	0.050	04		f		1
540	12653.174440	3735.043640	12653.174440	0.073	04		f		1
541	12653.174430	3735.043630	12653.174430	0.024	04		f		1
542	12653.174440	3735.043630	12653.174440	0.054	04		f		1
543	12653.174390	3735.043600	12653.174390	0.052	04		f		1
544	12653.174410	3735.043610	12653.174410	0.085	04		f		1
545	12653.174400	3735.043600	12653.174400	0.158	04		f		1
546	12653.174370	3735.043590	12653.174370	0.097	04		f		1
547	12653.174350	3735.043570	12653.174350	0.074	04		f		1
548	12653.174370	3735.043580	12653.174370	0.072	04		f		1
549	12653.174360	3735.043570	12653.174360	0.073	04		f		1
550	12653.174340	3735.043560	12653.174340	0.079	04		f		1
551	12653.174320	3735.043540	12653.174320	0.051	04		f		1
552	12653.174350	3735.043550	12653.174350	0.129	04		f		1
553	12653.174310	3735.043530	12653.174310	0.107	04		f		1
554	12653.174320	3735.043540	12653.174320	0.132	04		f		1
555	12653.174300	3735.043520	12653.174300	0.129	04		f		1
556	12653.174330	3735.043530	12653.174330	0.005	04		f		1
557	12653.174300	3735.043520	12653.174300	0.033	04		f		1
558	12653.174300	3735.043510	12653.174300	0.067	04		f		1
559	12653.174290	3735.043500	12653.174290	0.123	04		f		1
560	12653.174280	3735.043490	12653.174280	0.023	04		f		1
561	12653.174290	3735.043490	12653.174290	0.034	04		f		1
562	12653.174280	3735.043480	12653.174280	0.072	04		f		1
563	12653.174260	3735.043470	12653.174260	0.118	04		f		1
564	12653.174270	3735.043470	12653.174270	0.030	04		f		1
565	12653.174280	3735.043470	12653.174280	0.051	04		f		1
566	12653.174260	3735.043470	12653.174260	0.084	04		f		1
567	12653.174300	3735.043470	12653.174300	0.094	04		f		1
568	12653.174270	3735.043460	12653.174270	0.158	04		f		1
569	12653.174270	3735.043450	12653.174270	0.073	04		f		1
570	12653.174280	3735.043450	12653.174280	0.004	04		f		1
571	12653.174280	3735.043440	12653.174280	0.053	04		f		1
572	12653.174290	3735.043450	12653.174290	0.114	04		f		1
573	12653.174230	3735.043410	12653.174230	0.104	04		f		1
574	12653.174240	3735.043420	12653.174240	0.078	04		f		1
575	12653.174250	3735.043430	12653.174250	0.075	04		f		1
576	12653.174280	3735.043430	12653.174280	0.090	04		f		1
577	12653.174250	3735.043420	12653.174250	0.161	04		f		1
578	12653.174230	3735.043400	12653.174230	0.091	04		f		1
579	12653.174280	3735.043420	12653.174280	0.037	04		f		1
580	12653.174260	3735.043400	12653.174260	0.154	04		f		1
581	12653.174230	3735.043390	12653.174230	0.127	04		f		1
582	12653.174230	3735.043370	12653.174230	0.094	04		f		1
583	12653.174240	3735.043390	12653.174240	0.194	04		f		1
584	12653.174250	3735.043390	12653.174250	0.105	04		f		1
585	12653.174240	3735.043370	12653.174240	0.099	04		f		1
586	12653.174210	3735.043360	12653.174210	0.108	04		f		1
587	12653.174210	3735.043350	12653.174210	0.131	04		f		1
588	12653.174240	3735.043360	12653.174240	0.039	04		f		1
589	12653.174230	3735.043350	12653.174230	0.108	04		f		1
590	12653.174270	3735.043360	12653.174270	0.016	04		f		1
591	12653.174200	3735.043330	12653.174200	0.135	04		f		1
592	12653.174270	3735.043350	12653.174270	0.012	04		f		1
593	12653.174250	3735.043340	12653.174250	0.099	04		f		1
594	12653.174230	3735.043330	12653.174230	0.016	04		f		1
595	12653.174260	3735.043330	12653.174260	0.140	04		f		1
596	12653.174200	3735.043310	12653.174200	0.292	04		f		1
597	12653.174200	3735.043300	12653.174200	0.091	04		f		1
598	12653.174230	3735.043300	12653.174230	0.098	04		f		1
599	12653.174200	3735.043280	12653.174200	0.066	04		f		1
600	12653.174230	3735.043300	12653.174230	0.106	04		f		1
601	12653.174170	3735.043280	12653.174170	0.067	04		f		1
602	12653.174190	3735.043280	12653.174190	0.112	04		f		1
603	12653.174210	3735.043290	12653.174210	0.092	04		f		1
604	12653.174180	3735.043270	12653.174180	0.130	04		f		1
605	12653.174190	3735.043270	12653.174190	0.008	04		f		1
606	12653.174170	3735.043250	12653.174170	0.120	04		f		1
607	12653.174170	3735.043260	12653.174170	0.229	04		f		1
608	12653.174170	3735.043260	12653.174170	0.106	04		f		1
609	12653.174150	3735.043240	12653.174150	0.109	04		f		1
610	12653.174170	3735.043240	12653.174170	0.037	04		f		1
611	12653.174110	3735.043220	12653.174110	0.087	04		f		1
612	12653.174130	3735.043230	12653.174130	0.142	04		f		1
613	12653.174130	3735.043220	12653.174130	0.146	04		f		1
614	12653.174130	3735.043220	12653.174130	0.004	04		f		1
615	12653.174120	3735.043210	12653.174120	0.041	04		f		1
616	12653.174100	3735.043210	12653.174100	0.038	04		f		1
617	12653.174080	3735.043200	12653.174080	0.057	04		f		1
618	12653.174080	3735.043200	12653.174080	0.107	04		f		1
619	12653.174080	3735.043190	12653.174080	0.095	04		f		1
620	12653.174080	3735.043180	12653.174080	0.018	04		f		1
621	12653.174050	3735.043170	12653.174050	0.036	04		f		1
622	12653.174050	3735.043170	12653.174050	0.054	04		f		1
623	12653.174050	3735.043170	12653.174050	0.099	04		f		1
624	12653.174050	3735.043170	12653.174050	0.049	04		f		1
625	12653.174030	3735.043160	12653.174030	0.089	04		f		1
626	12653.174030	3735.043150	12653.174030	0.026	04		f		1
627	12653.174030	3735.043150	12653.174030	0.109	04		f		1
628	12653.174060	3735.043160	12653.174060	0.093	04		f		1
629	12653.174040	3735.043150	12653.174040	0.112	04		f		1
630	12653.174060	3735.043150	12653.174060	0.100	04		f		1
631	12653.174050	3735.043140	12653.174050	0.103	04		f		1
632	12653.174060	3735.043150	12653.174060	0.037	04		f		1
633	12653.174030	3735.043130	12653.174030	0.096	04		f		1
634	12653.174070	3735.043140	12653.174070	0.023	04		f		1
635	12653.174020	3735.043120	12653.174020	0.024	04		f		1
636	12653.174050	3735.043130	12653.174050	0.116	04		f		1
637	12653.174090	3735.043140	12653.174090	0.083	04		f		1
638	12653.174040	3735.043120	12653.174040	0.142	04		f		1
639	12653.174050	3735.043120	12653.174050	0.059	04		f		1
640	12653.174060	3735.043120	12653.174060	0.095	04		f		1
641	12653.174070	3735.043140	12653.174070	0.015	04		f		1
642	12653.174050	3735.043120	12653.174050	0.096	04		f		1
643	12653.174060	3735.043120	12653.174060	0.073	04		f		1
644	12653.174080	3735.043120	12653.174080	0.024	04		f		1
645	12653.174070	3735.043120	12653.174070	0.080	04		f		1
646	12653.174110	3735.043140	12653.174110	0.070	04		f		1
647	12653.174110	3735.043140	12653.174110	0.127	04		f		1
648	12653.174110	3735.043130	12653.174110	0.089	04		f		1
649	12653.174140	3735.043140	12653.174140	0.060	04		f		1
650	12653.174110	3735.043130	12653.174110	0.146	04		f		1
651	12653.174120	3735.043130	12653.174120	0.085	04		f		1
652	12653.174150	3735.043130	12653.174150	0.076	04		f		1
653	12653.174120	3735.043140	12653.174120	0.089	04		f		1
654	12653.174130	3735.043130	12653.174130	0.148	04		f		1
655	12653.174140	3735.043130	12653.174140	0.045	04		f		1
656	12653.174110	3735.043120	12653.174110	0.119	04		f		1
657	12653.174090	3735.043120	12653.174090	0.180	04		f		1
658	12653.174150	3735.043140	12653.174150	0.116	04		f		1
659	12653.174150	3735.043130	12653.174150	0.073	04		f		1
660	12653.174140	3735.043130	12653.174140	0.138	04		f		1
661	12653.174120	3735.043110	12653.174120	0.118	04		f		1
662	12653.174140	3735.043120	12653.174140	0.035	04		f		1
663	12653.174120	3735.043120	12653.174120	0.104	04		f		1
664	12653.174140	3735.043120	12653.174140	0.103	04		f		1
665	12653.174170	3735.043140	12653.174170	0.117	04		f		1
666	12653.174150	3735.043110	12653.174150	0.179	04		f		1
667	12653.174170	3735.043130	12653.174170	0.092	04		f		1
668	12653.174170	3735.043120	12653.174170	0.138	04		f		1
669	12653.174160	3735.043120	12653.174160	0.057	04		f		1
670	12653.174180	3735.043130	12653.174180	0.166	04		f		1
671	12653.174190	3735.043130	12653.174190	0.122	04		f		1
672	12653.174190	3735.043130	12653.174190	0.154	04		f		1
673	12653.174160	3735.043120	12653.174160	0.119	04		f		1
674	12653.174160	3735.043110	12653.174160	0.085	04		f		1
675	12653.174210	3735.043130	12653.174210	0.071	04		f		1
676	12653.174220	3735.043140	12653.174220	0.181	04		f		1
677	12653.174210	3735.043140	12653.174210	0.208	04		f		1
678	12653.174200	3735.043120	12653.174200	0.106	04		f		1
679	12653.174200	3735.043130	12653.174200	0.080	04		f		1
680	12653.174220	3735.043140	12653.174220	0.120	04		f		1
681	12653.174240	3735.043140	12653.174240	0.109	04		f		1
682	12653.174250	3735.043140	12653.174250	0.073	04		f		1
683	12653.174220	3735.043140	12653.174220	0.024	04		f		1
684	12653.174270	3735.043150	12653.174270	0.071	04		f		1
685	12653.174270	3735.043150	12653.174270	0.189	04		f		1
686	12653.174300	3735.043170	12653.174300	0.124	04		f		1
687	12653.174270	3735.043150	12653.174270	0.199	04		f		1
688	12653.174280	3735.043150	12653.174280	0.037	04		f		1
689	12653.174280	3735.043150	12653.174280	0.198	04		f		1
690	12653.174300	3735.043160	12653.174300	0.165	04		f		1
691	12653.174330	3735.043180	12653.174330	0.085	04		f		1
692	12653.174360	3735.043190	12653.174360	0.166	04		f		1
693	12653.174330	3735.043170	12653.174330	0.179	04		f		1
694	12653.174330	3735.043170	12653.174330	0.024	04		f		1
695	12653.174350	3735.043180	12653.174350	0.128	04		f		1
696	12653.174350	3735.043180	12653.174350	0.096	04		f		1
697	12653.174370	3735.043200	12653.174370	0.043	04		f		1
698	12653.174370	3735.043190	12653.174370	0.201	04		f		1
699	12653.174370	3735.043180	12653.174370	0.132	04		f		1
700	12653.174400	3735.043200	12653.174400	0.012	04		f		1
701	12653.174370	3735.043190	12653.174370	0.106	04		f		1
702	12653.174420	3735.043210	12653.174420	0.042	04		f		1
703	12653.174360	3735.043180	12653.174360	0.174	04		f		1
704	12653.174400	3735.043190	12653.174400	0.049	04		f		1
705	12653.174410	3735.043200	12653.174410	0.011	04		f		1
706	12653.174420	3735.043210	12653.174420	0.045	04		f		1
707	12653.174440	3735.043210	12653.174440	0.050	04		f		1
708	12653.174410	3735.043210	12653.174410	0.084	04		f		1
709	12653.174360	3735.043190	12653.174360	0.107	04		f		1
710	12653.174290	3735.043180	12653.174290	0.046	04		f		1
711	12653.174250	3735.043170	12653.174250	0.286	04		f		1
712	12653.174170	3735.043150	12653.174170	0.272	04		f		1
713	12653.174190	3735.043150	12653.174190	0.384	04		f		1
714	12653.174180	3735.043160	12653.174180	0.168	04		f		1
715	12653.174180	3735.043160	12653.174180	0.176	04		f		1
716	12653.174190	3735.043160	12653.174190	0.136	04		f		1
717	12653.174180	3735.043160	12653.174180	0.101	04		f		1
718	12653.174190	3735.043160	12653.174190	0.090	04		f		1
719	12653.174190	3735.043160	12653.174190	0.053	04		f		1
720	12653.174210	3735.043170	12653.174210	0.063	04		f		1
721	12653.174210	3735.043170	12653.174210	0.040	04		f		1
722	12653.174230	3735.043180	12653.174230	0.053	04		f		1
723	12653.174170	3735.043160	12653.174170	0.085	04		f		1
724	12653.174240	3735.043180	12653.174240	0.156	04		f		1
725	12653.174230	3735.043180	12653.174230	0.097	04		f		1
726	12653.174260	3735.043180	12653.174260	0.101	04		f		1
727	12653.174260	3735.043190	12653.174260	0.055	04		f		1
728	12653.174290	3735.043210	12653.174290	0.030	04		f		1
729	12653.174290	3735.043200	12653.174290	0.056	04		f		1
730	12653.174320	3735.043220	12653.174320	0.073	04		f		1
731	12653.174330	3735.043220	12653.174330	0.144	04		f		1
732	12653.174290	3735.043180	12653.174290	0.068	04		f		1
733	12653.174430	3735.043240	12653.174430	0.182	04		f		1
734	12653.174410	3735.043230	12653.174410	0.273	04		f		1
735	12653.174440	3735.043240	12653.174440	0.058	04		f		1
736	12653.174450	3735.043260	12653.174450	0.020	04		f		1
737	12653.174490	3735.043260	12653.174490	0.164	04		f		1
738	12653.174500	3735.043260	12653.174500	0.114	04		f		1
739	12653.174510	3735.043270	12653.174510	0.073	04		f		1
740	12653.174500	3735.043260	12653.174500	0.142	04		f		1
741	12653.174500	3735.043250	12653.174500	0.100	04		f		1
742	12653.174510	3735.043270	12653.174510	0.074	04		f		1
743	12653.174560	3735.043290	12653.174560	0.148	04		f		1
744	12653.174580	3735.043300	12653.174580	0.357	04		f		1
745	12653.174580	3735.043310	12653.174580	0.213	04		f		1
746	12653.174600	3735.043320	12653.174600	0.164	04		f		1
747	12653.174620	3735.043320	12653.174620	0.149	04		f		1
748	12653.174640	3735.043320	12653.174640	0.097	04		f		1
749	12653.174620	3735.043320	12653.174620	0.226	04		f		1
750	12653.174610	3735.043320	12653.174610	0.057	04		f		1
751	12653.174570	3735.043290	12653.174570	0.191	04		f		1
752	12653.174390	3735.043300	12653.174390	0.320	04		f		1
753	12653.174440	3735.043320	12653.174440	0.583	04		f		1
754	12653.174370	3735.043320	12653.174370	0.464	04		f		1
755	12653.174370	3735.043330	12653.174370	0.870	04		f		1
756	12653.174390	3735.043350	12653.174390	0.747	04		f		1
757	12653.174430	3735.043390	12653.174430	0.565	04		f		1
758	12653.174440	3735.043420	12653.174440	0.469	04		f		1
759	12653.174430	3735.043420	12653.174430	0.556	04		f		1
760	12653.174450	3735.043410	12653.174450	0.497	04		f		1
761	12653.174510	3735.043440	12653.174510	0.338	04		f		1
762	12653.174590	3735.043510	12653.174590	0.280	04		f		1
763	12653.174660	3735.043590	12653.174660	0.448	04		f		1
764	12653.174680	3735.043620	12653.174680	0.615	04		f		1
765	12653.174630	3735.043580	12653.174630	0.660	04		f		1
766	12653.174630	3735.043600	12653.174630	0.464	04		f		1
767	12653.174620	3735.043600	12653.174620	0.482	04		f		1
768	12653.174560	3735.043640	12653.174560	0.423	04		f		1
769	12653.174630	3735.043730	12653.174630	0.746	04		f		1
770	12653.174670	3735.043740	12653.174670	0.891	04		f		1
771	12653.174670	3735.043780	12653.174670	0.801	04		f		1
772	12653.174660	3735.043780	12653.174660	0.894	04		f		1
773	12653.174660	3735.043770	12653.174660	0.811	04		f		1
774	12653.174680	3735.043800	12653.174680	0.758	04		f		1
775	12653.174700	3735.043850	12653.174700	0.846	04		f		1
776	12653.174720	3735.043880	12653.174720	0.906	04		f		1
777	12653.174750	3735.043930	12653.174750	0.990	04		f		1
778	12653.174770	3735.043980	12653.174770	1.052	04		f		1
779	12653.174800	3735.044000	12653.174800	1.120	04		f		1
780	12653.174770	3735.044090	12653.174770	1.203	04		f		1
781	12653.174730	3735.044090	12653.174730	1.426	04		f		1
782	12653.174760	3735.044100	12653.174760	1.418	04		f		1
783	12653.174760	3735.044060	12653.174760	1.429	04		f		1
784	12653.174800	3735.044100	12653.174800	1.134	04		f		1
785	12653.174870	3735.044150	12653.174870	1.177	04		f		1
786	12653.174940	3735.044200	12653.174940	1.263	04		f		1
787	12653.175020	3735.044220	12653.175020	1.297	04		f		1
788	12653.175080	3735.044260	12653.175080	1.341	04		f		1
789	12653.175120	3735.044270	12653.175120	1.412	04		f		1
790	12653.175180	3735.044300	12653.175180	1.425	04		f		1
791	12653.175190	3735.044290	12653.175190	1.316	04		f		1
792	12653.175210	3735.044240	12653.175210	1.126	04		f		1
793	12653.175230	3735.044210	12653.175230	0.994	04		f		1
794	12653.175240	3735.044220	12653.175240	0.829	04		f		1
795	12653.175200	3735.044240	12653.175200	0.750	04		f		1
796	12653.175210	3735.044250	12653.175210	0.620	04		f		1
797	12653.175220	3735.044240	12653.175220	0.672	04		f		1
798	12653.175290	3735.044220	12653.175290	0.752	04		f		1
799	12653.175390	3735.044190	12653.175390	0.639	04		f		1
800	12653.175420	3735.044150	12653.175420	0.632	04		f		1
801	12653.175340	3735.044150	12653.175340	0.545	04		f		1
802	12653.175230	3735.044130	12653.175230	0.310	04		f		1
803	12653.175230	3735.044110	12653.175230	0.160	04		f		1
804	12653.175200	3735.044060	12653.175200	0.300	04		f		1
805	12653.175150	3735.043980	12653.175150	0.377	04		f		1
806	12653.175150	3735.044010	12653.175150	0.426	04		f		1
807	12653.175190	3735.044060	12653.175190	0.303	04		f		1
808	12653.175270	3735.044130	12653.175270	0.324	04		f		1
809	12653.175360	3735.044130	12653.175360	0.557	04		f		1
810	12653.175490	3735.044060	12653.175490	0.675	04		f		1
811	12653.175470	3735.043970	12653.175470	0.882	04		f		1
812	12653.175450	3735.043990	12653.175450	1.000	04		f		1
813	12653.175500	3735.044020	12653.175500	0.854	04		f		1
814	12653.175500	3735.044080	12653.175500	0.707	04		f		1
815	12653.175490	3735.044100	12653.175490	0.465	04		f		1
816	12653.175460	3735.044120	12653.175460	0.336	04		f		1
817	12653.175450	3735.044180	12653.175450	0.186	04		f		1
818	12653.175440	3735.044220	12653.175440	0.248	04		f		1
819	12653.175460	3735.044290	12653.175460	0.474	04		f		1
820	12653.175570	3735.044360	12653.175570	0.678	04		f		1
821	12653.175600	3735.044340	12653.175600	0.889	04		f		1
822	12653.175600	3735.044320	12653.175600	0.810	04		f		1
823	12653.175470	3735.044310	12653.175470	0.664	04		f		1
824	12653.175280	3735.044290	12653.175280	0.593	04		f		1
825	12653.175280	3735.044370	12653.175280	0.728	04		f		1
826	12653.175400	3735.044530	12653.175400	0.902	04		f		1
827	12653.175270	3735.044450	12653.175270	1.131	04		f		1
828	12653.175120	3735.044370	12653.175120	0.907	04		f		1
829	12653.175130	3735.044410	12653.175130	0.824	04		f		1
830	12653.175030	3735.044390	12653.175030	0.936	04		f		1
831	12653.174990	3735.044420	12653.174990	0.928	04		f		1
832	12653.174890	3735.044330	12653.174890	0.960	04		f		1
833	12653.174860	3735.044270	12653.174860	0.775	04		f		1
834	12653.174800	3735.044210	12653.174800	0.561	04		f		1
835	12653.174720	3735.044140	12653.174720	0.448	04		f		1
836	12653.174700	3735.044130	12653.174700	0.377	04		f		1
837	12653.174850	3735.044220	12653.174850	0.355	04		f		1
838	12653.174970	3735.044250	12653.174970	0.298	04		f		1
839	12653.175090	3735.044260	12653.175090	0.150	04		f		1
840	12653.175220	3735.044270	12653.175220	0.201	04		f		1
841	12653.175350	3735.044280	12653.175350	0.371	04		f		1
842	12653.175380	3735.044320	12653.175380	0.541	04		f		1
843	12653.175410	3735.044350	12653.175410	0.506	04		f		1
844	12653.175430	3735.044340	12653.175430	0.505	04		f		1
845	12653.175460	3735.044390	12653.175460	0.386	04		f		1
846	12653.175470	3735.044410	12653.175470	0.419	04		f		1
847	12653.175510	3735.044420	12653.175510	0.398	04		f		1
848	12653.175570	3735.044440	12653.175570	0.300	04		f		1
849	12653.175530	3735.044470	12653.175530	0.443	04		f		1
850	12653.175510	3735.044530	12653.175510	0.461	04		f		1
851	12653.175570	3735.044520	12653.175570	0.482	04		f		1
852	12653.175640	3735.044510	12653.175640	0.465	04		f		1
853	12653.175690	3735.044480	12653.175690	0.454	04		f		1
854	12653.175750	3735.044510	12653.175750	0.449	04		f		1
855	12653.175800	3735.044530	12653.175800	0.542	04		f		1
856	12653.175860	3735.044550	12653.175860	0.557	04		f		1
857	12653.175830	3735.044580	12653.175830	0.531	04		f		1
858	12653.175870	3735.044590	12653.175870	0.585	04		f		1
859	12653.175980	3735.044620	12653.175980	0.475	04		f		1
860	12653.176050	3735.044640	12653.176050	0.582	04		f		1
861	12653.175990	3735.044610	12653.175990	0.626	04		f		1
862	12653.176030	3735.044600	12653.176030	0.578	04		f		1
863	12653.176050	3735.044580	12653.176050	0.518	04		f		1
864	12653.176010	3735.044610	12653.176010	0.553	04		f		1
865	12653.175920	3735.044550	12653.175920	0.566	04		f		1
866	12653.175850	3735.044530	12653.175850	0.403	04		f		1
867	12653.175780	3735.044560	12653.175780	0.364	04		f		1
868	12653.175660	3735.044520	12653.175660	0.405	04		f		1
869	12653.175550	3735.044460	12653.175550	0.391	04		f		1
870	12653.175560	3735.044430	12653.175560	0.299	04		f		1
871	12653.175670	3735.044430	12653.175670	0.325	04		f		1
872	12653.175880	3735.044480	12653.175880	0.178	04		f		1
873	12653.176060	3735.044490	12653.176060	0.429	04		f		1
874	12653.176110	3735.044490	12653.176110	0.505	04		f		1
875	12653.176110	3735.044480	12653.176110	0.518	04		f		1
876	12653.176010	3735.044480	12653.176010	0.515	04		f		1
877	12653.175900	3735.044460	12653.175900	0.409	04		f		1
878	12653.175780	3735.044470	12653.175780	0.336	04		f		1
879	12653.175810	3735.044490	12653.175810	0.287	04		f		1
880	12653.175930	3735.044550	12653.175930	0.261	04		f		1
881	12653.176080	3735.044580	12653.176080	0.463	04		f		1
882	12653.176080	3735.044600	12653.176080	0.374	04		f		1
883	12653.176050	3735.044600	12653.176050	0.366	04		f		1
884	12653.176000	3735.044590	12653.176000	0.358	04		f		1
885	12653.175970	3735.044560	12653.175970	0.397	04		f		1
886	12653.175990	3735.044560	12653.175990	0.363	04		f		1
887	12653.176020	3735.044560	12653.176020	0.321	04		f		1
888	12653.176050	3735.044570	12653.176050	0.281	04		f		1
889	12653.176080	3735.044570	12653.176080	0.285	04		f		1
890	12653.176100	3735.044560	12653.176100	0.308	04		f		1
891	12653.176100	3735.044550	12653.176100	0.290	04		f		1
892	12653.176110	3735.044510	12653.176110	0.238	04		f		1
893	12653.176090	3735.044460	12653.176090	0.359	04		f		1
894	12653.176140	3735.044430	12653.176140	0.273	04		f		1
895	12653.176210	3735.044400	12653.176210	0.398	04		f		1
896	12653.176340	3735.044390	12653.176340	0.521	04		f		1
897	12653.176500	3735.044420	12653.176500	0.577	04		f		1
898	12653.176570	3735.044440	12653.176570	0.742	04		f		1
899	12653.176560	3735.044460	12653.176560	0.713	04		f		1
900	12653.176560	3735.044480	12653.176560	0.504	04		f		1
901	12653.176550	3735.044500	12653.176550	0.434	04		f		1
902	12653.176540	3735.044500	12653.176540	0.396	04		f		1
903	12653.176560	3735.044450	12653.176560	0.497	04		f		1
904	12653.176590	3735.044460	12653.176590	0.482	04		f		1
905	12653.176640	3735.044470	12653.176640	0.459	04		f		1
906	12653.176680	3735.044470	12653.176680	0.567	04		f		1
907	12653.176690	3735.044450	12653.176690	0.583	04		f		1
908	12653.176690	3735.044460	12653.176690	0.499	04		f		1
909	12653.176660	3735.044440	12653.176660	0.577	04		f		1
910	12653.176580	3735.044440	12653.176580	0.457	04		f		1
911	12653.176430	3735.044410	12653.176430	0.424	04		f		1
912	12653.176260	3735.044350	12653.176260	0.335	04		f		1
913	12653.176140	3735.044300	12653.176140	0.228	04		f		1
914	12653.176040	3735.044260	12653.176040	0.240	04		f		1
915	12653.175920	3735.044240	12653.175920	0.164	04		f		1
916	12653.175830	3735.044210	12653.175830	0.149	04		f		1
917	12653.175700	3735.044110	12653.175700	0.178	04		f		1
918	12653.175600	3735.044110	12653.175600	0.067	04		f		1
919	12653.175530	3735.044110	12653.175530	0.269	04		f		1
920	12653.175500	3735.044090	12653.175500	0.288	04		f		1
921	12653.175590	3735.044090	12653.175590	0.273	04		f		1
922	12653.175680	3735.044100	12653.175680	0.197	04		f		1
923	12653.175770	3735.044090	12653.175770	0.170	04		f		1
924	12653.175920	3735.044070	12653.175920	0.067	04		f		1
925	12653.176000	3735.044060	12653.176000	0.154	04		f		1
926	12653.176060	3735.044040	12653.176060	0.190	04		f		1
927	12653.176180	3735.044070	12653.176180	0.211	04		f		1
928	12653.176230	3735.044110	12653.176230	0.389	04		f		1
929	12653.176220	3735.044100	12653.176220	0.401	04		f		1
